  204,  -5.31387,310397924
  205,  -5.22006,311949780
  206,  -5.12744,313456507
  207,  -5.03441,314941142
  208,  -4.93954,316423109
  209,  -4.84357,317911892
  210,  -4.74754,319378490
  211,  -4.64995,320844846
  212,  -4.55112,322320296
  213,  -4.45040,323806338
  214,  -4.34831,325290972
  215,  -4.24549,326777384
  216,  -4.14159,328262204
  217,  -4.03652,329746634
  218,  -3.93079,331227528
  219,  -3.82322,332726699
  220,  -3.71089,334272611
  221,  -3.58805,335951744
  222,  -3.47449,337492081
  223,  -3.36419,338983975
  224,  -3.25345,340469350
  225,  -3.14211,341954818
  226,  -3.00428,343795856
  227,  -2.88328,345404360
  228,  -2.76787,346934809
  229,  -2.65234,348466961
  230,  -2.52353,350180353
  231,  -2.40691,351728931
  232,  -2.26947,353557396
  233,  -2.13397,355364453
  234,  -2.00763,357046549
  235,  -1.87845,358770533
  236,  -1.75588,360406462
  237,  -1.63633,362006169
  238,  -1.52053,363560581
  239,  -1.41018,365045012
  240,  -1.30031,366530702
  241,  -1.18720,368069891
  242,  -1.07765,369564637
  243,  -0.95142,371306917
  244,  -0.69896,374931291
  245,  -0.47591,378172483
  246,  -0.26351,381324620
  247,  -0.04863,384578183
  248,   0.17262,388009577
  249,   0.38436,391384842
  250,   0.58268,394614238
  251,   0.77448,397838060
  252,   0.95642,400995439
  253,   1.14125,404297815
  254,   1.31335,407486860
  255,   1.47722,410682701
  256,   1.64120,414061077
  257,   1.79557,417386213
  258,   1.93475,420566924
  259,   2.05508,423825801
  260,   2.15773,427018105
  261,   2.24688,430702405
  262,   2.30879,433922449
  263,   2.34590,437116605
  264,   2.35929,440540610
  265,   2.35102,443906245
  266,   2.32753,447110697
  267,   2.29312,450350186
  268,   2.24882,453533916
  269,   2.19536,456729701
  270,   2.13865,459921375
  271,   2.07168,463193900
  272,   1.99441,466582351
  273,   1.90968,469923246
  274,   1.82760,472902440
  275,   1.78846,474415445
  276,   1.74736,475902283
  277,   1.70489,477387973
  278,   1.65993,478870848
  279,   1.61188,480358705
  280,   1.56237,481843654
  281,   1.50318,483471528
  282,   1.44659,484960384
  283,   1.37740,486623239
  284,   1.31333,488107726
  285,   1.24674,489603878
  286,   1.17194,491186623
  287,   1.09550,492735183
  288,   1.01529,494278687
  289,   0.93459,495798043
  290,   0.85309,497267808
  291,   0.76656,498762627
  292,   0.67777,500243502
  293,   0.58561,501753655
  294,   0.49249,503240345
  295,   0.39665,504726442
  296,   0.29858,506226984
  297,   0.19881,507715322
  298,   0.09679,509203401
  299,  -0.00662,510680758
  300,  -0.11029,512148503
  301,  -0.22350,513714322
  302,  -0.35049,515435325
  303,  -0.46708,516998625
  304,  -0.58426,518543574
  305,  -0.70159,520078245
  306,  -0.81969,521601249
  307,  -0.93717,523101883
  308,  -1.05457,524586944
  309,  -1.17242,526071708
  310,  -1.29164,527558490
  311,  -1.41002,529026884
  312,  -1.52952,530501167
  313,  -1.65133,531998246
  314,  -1.77340,533484676
  315,  -1.89566,534969737
  316,  -2.01909,536457019
  317,  -2.14292,537940857
  318,  -2.26722,539422566
  319,  -2.39141,540903534
  320,  -2.51918,542425223
  321,  -2.65883,544082560
  322,  -2.78898,545627712
  323,  -2.93744,547386640
  324,  -3.06412,548889034
  325,  -3.18918,550374465
  326,  -3.31440,551863969
  327,  -3.43921,553351233
  328,  -3.56322,554834090
  329,  -3.68712,556314780
  330,  -3.81126,557801359
  331,  -3.93359,559269901
  332,  -4.05516,560738221
  333,  -4.17633,562210244
  334,  -4.29816,563696656
  335,  -4.41938,565183142
  336,  -4.53930,566665703
  337,  -4.66091,568176818
  338,  -4.78810,569765063
  339,  -4.91153,571310901
  340,  -5.03502,572861627
  341,  -5.15780,574425501
  342,  -5.28782,576107967
  343,  -5.40209,577592398
  344,  -5.51555,579091069
  345,  -5.62599,580577685
  346,  -5.73485,582072671
  347,  -5.84256,583568417
  348,  -5.94691,585058533
  349,  -6.04760,586538538
  350,  -6.14591,588005580
  351,  -6.24153,589473010
  352,  -6.33680,590979034
  353,  -6.42997,592471131
  354,  -6.52204,593990024
  355,  -6.61262,595542102
  356,  -6.69496,597089625
  357,  -6.77282,598618630
  358,  -6.84521,600121190
  359,  -6.91506,601606157
  360,  -6.97772,603076848
  361,  -7.04084,604699481
  362,  -7.09562,606376576
  363,  -7.13651,607863026
  364,  -7.16872,609348086
  365,  -7.19265,610833961
  366,  -7.21206,612320484
  367,  -7.22210,613805693
  368,  -7.22492,615293586
  369,  -7.22502,616779221
  370,  -7.22146,618259744
  371,  -7.21563,619802823
  372,  -7.20912,621331271
  373,  -7.20206,622847072
  374,  -7.19392,624358799
  375,  -7.18572,625869748
  376,  -7.17670,627389271
  377,  -7.16739,628893109
  378,  -7.15694,630401410
  379,  -7.14459,631904822
  380,  -7.13064,633412456
  381,  -7.11331,634928035
  382,  -7.09255,636449669
  383,  -7.06778,638056117
  384,  -7.04124,639612028
  385,  -7.01402,641165366
  386,  -6.98562,642728685
  387,  -6.95648,644281096
  388,  -6.92612,645848785
  389,  -6.89546,647403604
  390,  -6.86268,648981608
  391,  -6.82802,650542038
  392,  -6.79155,652094561
  393,  -6.75338,653631954
  394,  -6.71484,655154459
  395,  -6.67338,656689833
  396,  -6.62889,658227189
  397,  -6.58091,659761305
  398,  -6.53061,661311976
  399,  -6.47708,662863647
  400,  -6.42043,664422873
  401,  -6.35995,666016599
  402,  -6.29856,667571622
  403,  -6.23627,669117848
  404,  -6.17052,670670815
  405,  -6.10088,672237134
  406,  -6.02800,673799305
  407,  -5.94902,675404105
  408,  -5.87018,676973053
  409,  -5.78957,678514094
  410,  -5.70590,680057210
  411,  -5.61825,681607770
  412,  -5.52601,683170514
  413,  -5.43214,684729148
  414,  -5.33537,686280208
  415,  -5.23546,687832156
  416,  -5.13286,689387549
  417,  -5.02941,690938183
  418,  -4.92336,692488058
  419,  -4.81549,694025414
  420,  -4.70615,695547678
  421,  -4.59439,697069552
  422,  -4.47929,698621390
  423,  -4.36108,700190783
  424,  -4.24340,701733417
  425,  -4.12372,703278828
  426,  -4.00406,704813925
  427,  -3.88137,706365189
  428,  -3.75626,707922804
  429,  -3.62988,709475327
  430,  -3.50022,711055331
  431,  -3.37231,712608057
  432,  -3.24350,714156598
  433,  -3.11287,715714139
  434,  -2.98168,717265421
  435,  -2.84921,718823814
  436,  -2.71611,720375985
  437,  -2.58058,721943860
  438,  -2.44568,723493734
  439,  -2.30951,725051831
  440,  -2.17629,726574261
  441,  -2.04269,728095654
  442,  -1.90851,729616714
  443,  -1.77410,731134293
  444,  -1.63778,732668946
  445,  -1.49878,734228024
  446,  -1.35986,735784898
  447,  -1.22121,737335884
  448,  -1.08366,738872999
  449,  -0.94603,740408485
  450,  -0.80670,741960619
  451,  -0.66678,743518012
  452,  -0.52651,745081238
  453,  -0.38640,746644557
  454,  -0.24851,748184598
  455,  -0.11081,749728177
  456,   0.02604,751266829
  457,   0.16299,752814481
  458,   0.30336,754403819
  459,   0.44211,755980248
  460,   0.57839,757535012
  461,   0.72466,759215756
  462,   0.86174,760797000
  463,   0.99854,762382726
  464,   1.13213,763937471
  465,   1.26458,765490235
  466,   1.39562,767039035
  467,   1.52506,768585595
  468,   1.66387,770263709
  469,   1.80667,772009619
  470,   1.93142,773538456
  471,   2.05670,775092201
  472,   2.18083,776647891
  473,   2.30384,778200524
  474,   2.42587,779752380
  475,   2.54091,781318385
  476,   2.64992,782870166
  477,   2.75490,784423022
  478,   2.85294,785961712
  479,   2.94590,787492827
  480,   3.03080,789076165
  481,   3.11091,790889852
  482,   3.17118,792440689
  483,   3.21948,793976175
  484,   3.25603,795517420
  485,   3.28588,797044684
  486,   3.30396,798584077
  487,   3.31158,800109785
  488,   3.31090,801629512
  489,   3.30695,803169275
  490,   3.29924,804691502
  491,   3.28928,806223821
  492,   3.27819,807744936
  493,   3.26679,809262441
  494,   3.25463,810824982
  495,   3.22321,815777696
  496,   3.22194,817350292
  497,   3.22195,818914629
  498,   3.22311,820475671
  499,   3.22432,822025008
  500,   3.22515,823587012
  501,   3.22620,825257237
  502,   3.22775,826814371
  503,   3.22978,828368209
  504,   3.23188,829920528
  505,   3.23354,831471884
  506,   3.23447,833027517
  507,   3.23509,834563225
  508,   3.23448,836157896
  509,   3.23292,837710030
  510,   3.22980,839263941
  511,   3.22442,840814520
  512,   3.21744,842367579
  513,   3.20662,843905361
  514,   3.19173,845440088
  515,   3.17159,847029740
  516,   3.15059,848568652
  517,   3.12615,850090452
  518,   3.09753,851624383
  519,   3.06453,853174665
  520,   3.02942,854726835
  521,   2.98833,856325654
  522,   2.94213,857937417
  523,   2.89465,859457218
  524,   2.84204,861009425
  525,   2.78755,862561244
  526,   2.72978,864110934
  527,   2.66844,865665993
  528,   2.59964,867306497
  529,   2.53077,868872223
  530,   2.45764,870449597
  531,   2.30813,873349867
  532,   2.22836,874914463
  533,   2.12078,876912186
  534,   2.03511,878476505
  535,   1.92416,880408357
  536,   1.83177,881980380
  537,   1.73760,883536939
  538,   1.43200,888280432
  539,   1.33172,889838622
  540,   1.23293,891346978
  541,   1.13363,892852020
  542,   1.03047,894390617
  543,   0.92942,895878603
  544,   0.82823,897361441
  545,   0.72570,898849205
  546,   0.62263,900333469
  547,   0.51877,901816807
  548,   0.41278,903323608
  549,   0.30685,904811372
  550,   0.19995,906296840
  551,   0.09270,907780882
  552,  -0.01616,909277646
  553,  -0.12557,910774039
  554,  -0.23520,912266285
  555,  -0.34510,913757975
  556,  -0.45830,915278053
  557,  -0.57141,916784502
  558,  -0.68467,918288007
  559,  -0.79852,919790623
  560,  -0.91456,921312016
  561,  -1.03044,922823854
  562,  -1.14609,924331247
  563,  -1.26248,925840974
  564,  -1.38058,927364701
  565,  -1.49786,928869427
  566,  -1.61560,930374877
  567,  -1.73376,931880252
  568,  -1.85198,933384441
  569,  -1.97058,934890298
  570,  -2.09091,936418432
  571,  -2.21005,937930010
  572,  -2.32913,939438959
  573,  -2.44802,940947353
  574,  -2.56773,942469709
  575,  -2.68948,944023528
  576,  -2.80956,945561310
  577,  -2.92865,947097296
  578,  -3.04747,948636411
  579,  -3.16575,950182897
  580,  -3.28422,951742216
  581,  -3.40714,953376534
  582,  -3.52359,954943223
  583,  -3.63814,956496468
  584,  -3.75221,958067176
  585,  -3.86489,959639976
  586,  -3.97402,961190869
  587,  -4.08337,962760521
  588,  -4.18978,964318100
  589,  -4.29423,965873733
  590,  -4.39667,967434812
  591,  -4.49621,968986205
  592,  -4.59445,970539894
  593,  -4.69027,972094009
  594,  -4.78260,973632347
  595,  -4.87181,975156351
  596,  -4.96006,976708911
  597,  -5.04695,978258767
  598,  -5.13047,979795160
  599,  -5.21259,981350276
  600,  -5.29043,982874428
  601,  -5.36780,984415025
  602,  -5.44178,985938529
  603,  -5.51318,987453867
  604,  -5.58218,988972483
  605,  -5.65829,990722856
  606,  -5.72518,992276434
  607,  -5.78910,993813420
  608,  -5.84981,995365905
  609,  -5.90544,996924187
  610,  -5.95877,998474710
  611,  -6.01015,1000043214
  612,  -6.05877,1001584422
  613,  -6.10258,1003105352
  614,  -6.14131,1004623116
  615,  -6.17776,1006183453
  616,  -6.20887,1007728383
  617,  -6.23523,1009303758
  618,  -6.25580,1010850114
  619,  -6.27327,1012392655
  620,  -6.28460,1013953918
  621,  -6.29089,1015587348
  622,  -6.29305,1017139222
  623,  -6.29212,1018685504
  624,  -6.28964,1020248379
  625,  -6.28457,1021812438
  626,  -6.27581,1023487756
  627,  -6.26558,1025043242
  628,  -6.25353,1026599505
  629,  -6.24039,1028138491
  630,  -6.22642,1029681829
  631,  -6.21145,1031228981
  632,  -6.19572,1032769911
  633,  -6.17875,1034318378
  634,  -6.16202,1035862623
  635,  -6.14423,1037433775
  636,  -6.12581,1038996242
  637,  -6.10668,1040556839
  638,  -6.08702,1042116306
  639,  -6.06677,1043675440
  640,  -6.04622,1045240611
  641,  -6.02308,1046876984
  642,  -5.99906,1048471525
  643,  -5.97367,1050037400
  644,  -5.94733,1051600089
  645,  -5.91874,1053177482
  646,  -5.88872,1054740967
  647,  -5.85696,1056287249
  648,  -5.82313,1057817050
  649,  -5.78709,1059372036
  650,  -5.74802,1060932391
  651,  -5.70649,1062490951
  652,  -5.66254,1064046048
  653,  -5.61529,1065624607
  654,  -5.56718,1067186315
  655,  -5.51573,1068766523
  656,  -5.46156,1070342897
  657,  -5.40407,1071928716
  658,  -5.34468,1073487146
  659,  -5.28262,1075070983
  660,  -5.21808,1076632950
  661,  -5.14827,1078250546
  662,  -5.07802,1079813050
  663,  -5.00482,1081375332
  664,  -4.93021,1082935077
  665,  -4.85169,1084514340
  666,  -4.77134,1086074233
  667,  -4.68827,1087633626
  668,  -4.60301,1089190871
  669,  -4.51728,1090737338
  670,  -4.42885,1092289972
  671,  -4.33886,1093831365
  672,  -4.24535,1095395628
  673,  -4.14987,1096958318
  674,  -4.05256,1098535747
  675,  -3.95380,1100108751
  676,  -3.85450,1101665144
  677,  -3.75385,1103220797
  678,  -3.65149,1104783745
  679,  -3.54710,1106366360
  680,  -3.44238,1107929716
  681,  -3.33358,1109537035
  682,  -3.22646,1111099668
  683,  -3.11875,1112656728
  684,  -3.01069,1114213454
  685,  -2.90121,1115776440
  686,  -2.79128,1117334351
  687,  -2.67993,1118896448
  688,  -2.56729,1120462489
  689,  -2.45575,1122009660
  690,  -2.34479,1123539294
  691,  -2.23200,1125085798
  692,  -2.11811,1126643117
  693,  -2.00516,1128184733
  694,  -1.89196,1129724663
  695,  -1.77706,1131281000
  696,  -1.66286,1132823893
  697,  -1.54860,1134364842
  698,  -1.43373,1135904606
  699,  -1.31607,1137477480
  700,  -1.18602,1139214538
  701,  -1.06474,1140829875
  702,  -0.94661,1142402453
  703,  -0.82906,1143964809
  704,  -0.70965,1145549739
  705,  -0.59196,1147112039
  706,  -0.47358,1148680561
  707,  -0.35586,1150243695
  708,  -0.23879,1151800477
  709,  -0.12195,1153356389
  710,  -0.00499,1154914856
  711,   0.11180,1156470841
  712,   0.23011,1158051271
  713,   0.34636,1159606812
  714,   0.46158,1161149928
  715,   0.57629,1162689488
  716,   0.69287,1164262454
  717,   0.80770,1165817403
  718,   0.92329,1167389370
  719,   1.04114,1169002892
  720,   1.15313,1170546341
  721,   1.26968,1172165881
  722,   1.38133,1173727960
  723,   1.49232,1175287390
  724,   1.60237,1176846616
  725,   1.71255,1178425064
  726,   1.82033,1179982402
  727,   1.92793,1181554924
  728,   2.03384,1183111002
  729,   2.13731,1184651062
  730,   2.23976,1186194937
  731,   2.34010,1187728960
  732,   2.45317,1189500258
  733,   2.55110,1191049818
  734,   2.64753,1192587933
  735,   2.74321,1194144808
  736,   2.83609,1195685590
  737,   2.92710,1197227279
  738,   3.01781,1198784135
  739,   3.10463,1200305973
  740,   3.18891,1201810829
  741,   3.27152,1203327056
  742,   3.35133,1204835098
  743,   3.42712,1206375472
  744,   3.50057,1207928995
  745,   3.64012,1212190122
  746,   3.72138,1215409204
  747,   3.77647,1220362454
  748,   3.80149,1222046179
  749,   3.80833,1225025948
  750,   3.81710,1226650655
  751,   3.82171,1228207511
  752,   3.82292,1229743053
  753,   3.82123,1231258742
  754,   3.81819,1232759840
  755,   3.81196,1234274048
  756,   3.80263,1235788386
  757,   3.78723,1237674535
  758,   3.77396,1239229687
  759,   3.76040,1240754580
  760,   3.69902,1246507731
  761,   3.68242,1248176141
  762,   3.64940,1251215113
  763,   3.63453,1252818228
  764,   3.60813,1255216780
  765,   3.58015,1257506481
  766,   3.56150,1259118300
  767,   3.54350,1260649045
  768,   3.52316,1262211919
  769,   3.50133,1263742368
  770,   3.47674,1265296353
  771,   3.44938,1266837487
  772,   3.42114,1268345955
  773,   3.39056,1269813478
  774,   3.35498,1271321946
  775,   3.31813,1272810340
  776,   3.27717,1274311770
  777,   3.23066,1275861145
  778,   3.17968,1277423630
  779,   3.12672,1278982857
  780,   3.07085,1280515324
  781,   3.00948,1282083828
  782,   2.93857,1283775423
  783,   2.87376,1285264095
  784,   2.80734,1286754507
  785,   2.73829,1288241271
  786,   2.66640,1289727868
  787,   2.59091,1291228836
  788,   2.51457,1292718730
  789,   2.43547,1294204531
  790,   2.35469,1295672165
  791,   2.27161,1297158596
  792,   2.18636,1298636712
  793,   2.09846,1300118624
  794,   2.00720,1301635092
  795,   1.91132,1303188059
  796,   1.81103,1304769137
  797,   1.70972,1306332363
  798,   1.60710,1307881312
  799,   1.50785,1309368613
  800,   1.40799,1310845395
  801,   1.30547,1312344270
  802,   1.20186,1313842442
  803,   1.08206,1315559296
  804,   0.97720,1317047986
  805,   0.87056,1318544917
  806,   0.76361,1320030699
  807,   0.65648,1321515815
  808,   0.54870,1323000727
  809,   0.44020,1324486584
  810,   0.33072,1325981478
  811,   0.22229,1327450723
  812,   0.11053,1328953839
  813,  -0.00668,1330519010
  814,  -0.12255,1332063421
  815,  -0.23912,1333607203
  816,  -0.35172,1335093079
  817,  -0.46479,1336578213
  818,  -0.57898,1338072107
  819,  -0.69477,1339576667
  820,  -0.80968,1341062227
  821,  -0.93081,1342626509
  822,  -1.06486,1344351271
  823,  -1.18042,1345840424
  824,  -1.29693,1347337280
  825,  -1.41264,1348824507
  826,  -1.52842,1350309142
  827,  -1.64503,1351800591
  828,  -1.76168,1353285281
  829,  -1.88391,1354838952
  830,  -2.00635,1356396030
  831,  -2.12685,1357931627
  832,  -2.24742,1359465298
  833,  -2.36408,1360950488
  834,  -2.48025,1362433307
  835,  -2.59600,1363916145
  836,  -2.71332,1365421224
  837,  -2.82877,1366904229
  838,  -2.94373,1368384067
  839,  -3.05785,1369867739
  840,  -3.17064,1371345373
  841,  -3.28926,1372906525
  842,  -3.40172,1374394123
  843,  -3.53048,1376120847
  844,  -3.64095,1377609963
  845,  -3.75014,1379091264
  846,  -3.86351,1380650806
  847,  -3.97640,1382221254
  848,  -4.08582,1383766721
  849,  -4.19333,1385316429
  850,  -4.29516,1386793990
  851,  -4.39525,1388269754
  852,  -4.49287,1389737592
  853,  -4.59377,1391275300
  854,  -4.68989,1392772231
  855,  -4.78362,1394257217
  856,  -4.87628,1395751407
  857,  -4.96793,1397249763
  858,  -5.05666,1398735250
  859,  -5.14264,1400221514
  860,  -5.22688,1401707148
  861,  -5.30871,1403289726
  862,  -5.38771,1404972896
  863,  -5.46039,1406612510
  864,  -5.52543,1408161607
  865,  -5.58204,1409708426
  866,  -5.63440,1411265837
  867,  -5.67552,1412749824
  868,  -5.70813,1414231829
  869,  -5.73721,1415699500
  870,  -5.75959,1417168301
  871,  -5.77454,1418644232
  872,  -5.78215,1420124848
  873,  -5.78690,1421606297
  874,  -5.78737,1423092061
  875,  -5.78489,1424582566
  876,  -5.78165,1426076367
  877,  -5.77782,1427560872
  878,  -5.77341,1429045729
  879,  -5.76868,1430522826
  880,  -5.76272,1432032812
  881,  -5.75326,1433725259
  882,  -5.74144,1435464854
  883,  -5.73046,1437005396
  884,  -5.71865,1438492456
  885,  -5.70611,1439978665
  886,  -5.69211,1441464984
  887,  -5.67632,1442963674
  888,  -5.65990,1444450920
  889,  -5.64224,1445938573
  890,  -5.62371,1447423855
  891,  -5.60505,1448892527
  892,  -5.58600,1450368328
  893,  -5.56611,1451856296
  894,  -5.54511,1453342708
  895,  -5.52316,1454826416
  896,  -5.49864,1456307977
  897,  -5.46967,1457845333
  898,  -5.43747,1459406948
  899,  -5.40443,1460952749
  900,  -5.36895,1462498790
  901,  -5.33109,1464034924
  902,  -5.29191,1465523114
  903,  -5.25141,1467006433
  904,  -5.20034,1468695492
  905,  -5.15297,1470184126
  906,  -5.10273,1471665316
  907,  -5.05028,1473165506
  908,  -4.99540,1474656048
  909,  -4.93770,1476144886
  910,  -4.87648,1477633872
  911,  -4.81434,1479105192
  912,  -4.74772,1480590141
  913,  -4.67680,1482085868
  914,  -4.60246,1483610872
  915,  -4.52357,1485162228
  916,  -4.44128,1486719584
  917,  -4.35770,1488246033
  918,  -4.27296,1489766093
  919,  -4.18739,1491248431
  920,  -4.09846,1492729510
  921,  -4.00140,1494287255
  922,  -3.89052,1496012295
  923,  -3.79422,1497499596
  924,  -3.69568,1498985323
  925,  -3.59495,1500471272
  926,  -3.49306,1501956833
  927,  -3.38888,1503442319
  928,  -3.28179,1504928379
  929,  -3.17248,1506417847
  930,  -3.06405,1507885518
  931,  -2.94874,1509422819
  932,  -2.83317,1510948842
  933,  -2.71797,1512463087
  934,  -2.60066,1513984869
  935,  -2.48304,1515489541
  936,  -2.36451,1516992305
  937,  -2.24544,1518493791
  938,  -2.12401,1520007221
  939,  -2.00301,1521508689
  940,  -1.88128,1523010508
  941,  -1.75825,1524523994
  942,  -1.63582,1526025795
  943,  -1.51248,1527527726
  944,  -1.38818,1529030767
  945,  -1.26383,1530531754
  946,  -1.13798,1532048684
  947,  -1.01253,1533558800
  948,  -0.88602,1535081452
  949,  -0.75965,1536601975
  950,  -0.63381,1538110035
  951,  -0.50763,1539615744
  952,  -0.38135,1541122082
  953,  -0.25557,1542623642
  954,  -0.12972,1544124795
  955,  -0.00399,1545626429
  956,   0.12295,1547145137
  957,   0.24813,1548646919
  958,   0.37337,1550149165
  959,   0.49831,1551649540
  960,   0.62316,1553150304
  961,   0.74789,1554652494
  962,   0.87220,1556154035
  963,   0.99665,1557661355
  964,   1.12010,1559164174
  965,   1.24322,1560666216
  966,   1.36669,1562179294
  967,   1.49015,1563695984
  968,   1.61448,1565232285
  969,   1.73838,1566770641
  970,   1.86067,1568302904
  971,   1.98050,1569810761
  972,   2.09880,1571313173
  973,   2.21544,1572800622
  974,   2.33298,1574304145
  975,   2.45111,1575823668
  976,   2.56592,1577310710
  977,   2.67932,1578793956
  978,   2.79219,1580278683
  979,   2.90433,1581767965
  980,   3.01371,1583238174
  981,   3.12865,1584801196
  982,   3.23758,1586289497
  983,   3.36140,1588015111
  984,   3.46759,1589502357
  985,   3.57609,1591040657
  986,   3.68203,1592627976
  987,   3.78175,1594179721
  988,   3.87688,1595713262
  989,   3.96574,1597200637
  990,   4.05205,1598691087
  991,   4.13031,1600160591
  992,   4.20101,1601652448
  993,   4.26318,1603157897
  994,   4.31995,1604640643
  995,   4.36755,1606137610
  996,   4.40594,1607623208
